"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2020","X2025","X2030","X2035","X2040","X2045","X2050","X2055","X2060","X2065","X2070","X2075","X2080","X2085","X2090","X2095","X2100","X"
"Dominica","DMA","Pupil-teacher ratio in pre-primary education (headcount basis)","SE.PRE.ENRL.TC.ZS",NA,NA,NA,NA,36.7541007995605,35.5671615600586,38.3333282470703,36.9230804443359,NA,35.0769195556641,NA,NA,NA,NA,NA,NA,29.0697708129883,27.9767398834229,26.2424201965332,NA,24.6292095184326,22.4599990844727,18.5185203552246,22.9007606506348,NA,NA,NA,NA,NA,18.3142890930176,14.9927501678467,17.692310333252,15.88148021698,11.9111099243164,13.4222202301025,14.0457496643066,13.903450012207,13.8382396697998,14.8592596054077,13.5071401596069,13.8029203414916,10.7929000854492,10.8374996185303,12.5369100570679,12.8906297683716,11.3533296585083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","DMA","Pupil-teacher ratio in primary education (headcount basis)","SE.PRM.ENRL.TC.ZS",NA,NA,NA,34.7877006530762,38.0535697937012,37.9291801452637,NA,38.0303001403809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2391796112061,29.2753601074219,NA,NA,NA,NA,NA,NA,19.8092098236083,19.5581398010254,18.5251197814941,18.6485595703125,19.018180847168,19.0211906433105,18.1907501220703,17.2379093170166,17.3206405639648,16.738000869751,16.1392192840576,16.0196895599365,15.9256401062012,15.7829504013062,14.8412103652954,14.25,14.0055799484253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","DMA","Pupil-teacher ratio in secondary education (headcount basis)","SE.SEC.ENRL.TC.ZS",NA,NA,NA,29.1622791290283,23.9634990692139,23.8022403717041,NA,24.9655208587646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9521293640137,21.4710998535156,19.9358291625977,16.9300193786621,16.7912998199463,16.8022499084473,15.0725803375244,16.4285697937012,15.9509601593018,14.4446601867676,13.7671804428101,13.2406997680664,12.1626195907593,NA,NA,NA,10.6942300796509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","DMA","Pupil-teacher ratio in tertiary education (headcount basis)","UIS.PTRHC.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.70587992668152,NA,NA,3.41176009178162,NA,NA,NA,NA,5.66666984558105,NA,12.6470603942871,16.4500007629395,14.2352895736694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","DMA","Pupil-teacher ratio in upper secondary education (headcount basis)","UIS.PTRHC.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1416702270508,21.4673900604248,19.9351902008057,17.7578105926514,17.3576602935791,17.4580192565918,16.3829803466797,10.711540222168,10.3878498077393,10.4272699356079,10.1791696548462,11.0863599777222,9.39764022827148,10.0564498901367,8.88372039794922,7.93358993530273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","DMA","Under-age enrolment ratio in primary education, both sexes (%)","UIS.UAPP.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.40157985687256,3.4355800151825,3.95491003990173,1.90166997909546,4.39450979232788,3.21170997619629,3.60075998306274,4.19326019287109,3.50593996047974,4.09150981903076,3.94451999664307,3.93101000785828,3.60145998001099,2.92268991470337,NA,4.24586009979248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica","DMA","Under-age enrolment ratio in secondary education, both sexes (%)","UIS.UAPP.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01200008392334,5.36196994781494,4.69962978363037,NA,6.59860992431641,9.11493015289307,6.66283988952637,6.75977993011475,NA,NA,4.63105010986328,5.22922992706299,3.73123002052307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on education not allocated by level as % of government expenditure on education (%)","UIS.XPUBP.UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4632396697998,20.5416793823242,NA,NA,NA,NA,4.6290397644043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on lower secondary as % of government expenditure on education (%)","UIS.XPUBP.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on post-secondary non-tertiary as % of government expenditure on education (%)","UIS.XPUBP.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on pre-primary as % of government expenditure on education (%)","UIS.XPUBP.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0927599966526031,2.0984799861908,NA,NA,NA,NA,4.20324993133545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on primary as % of government expenditure on education (%)","SE.XPD.PRIM.ZS",41.7726707458496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4233016967773,49.2761611938477,49.8578186035156,50.4049491882324,NA,NA,NA,NA,NA,NA,NA,49.5962905883789,56.0947189331055,57.9369583129883,52.5082092285156,NA,NA,NA,NA,55.4995307922363,62.7692718505859,NA,NA,NA,NA,58.6790313720703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on secondary and post-secondary non-tertiary vocational as % of government expenditure on education (%)","UIS.XPUBP.2T4.V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on secondary as % of government expenditure on education (%)","SE.XPD.SECO.ZS",19.54421043396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2993392944336,21.6241607666016,21.9837398529053,21.3686904907227,NA,NA,NA,NA,NA,NA,NA,16.2714900970458,NA,13.8851203918457,12.7526903152466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9536800384521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on tertiary as % of government expenditure on education (%)","SE.XPD.TERT.ZS",25.368989944458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5655708312988,24.1246490478516,20.6730499267578,22.2422790527344,NA,NA,NA,NA,NA,NA,NA,13.2929201126099,10.5554895401001,9.34111976623535,13.4292802810669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5349998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Expenditure on upper secondary as % of government expenditure on education (%)","UIS.XPUBP.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Lower secondary completion rate, both sexes (%)","SE.SEC.CMPT.LO.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.1039085388184,NA,NA,NA,NA,56.6462097167969,59.8876190185547,NA,63.2558708190917,NA,71.0226287841797,73.6580123901367,NA,78.0673522949219,83.2034606933594,80.0585632324219,81.6480865478516,75.1587219238281,74.6909484863281,76.4977416992188,75.6736526489258,75.7852478027344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Over-age enrolment ratio in primary education, both sexes (%)","UIS.OAPP.1",NA,NA,22.3653697967529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7610301971436,15.6830396652222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Percentage of students in tertiary education enrolled in Education programmes, both sexes (%)","UIS.FOSEP.56.F140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0235500335693,NA,13.2345504760742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Percentage of students in tertiary education enrolled in Engineering, Manufacturing and Construction programmes, both sexes (%)","UIS.FOSEP.56.F500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9963703155518,NA,10.367639541626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Percentage of students in tertiary education enrolled in Health and Welfare programmes, both sexes (%)","UIS.FOSEP.56.F700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0447702407837,NA,14.3413400650024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Percentage of students in tertiary education enrolled in Humanities and Arts programmes, both sexes (%)","UIS.FOSEP.56.F200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.306079864502,NA,4.8611102104187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Percentage of students in tertiary education enrolled in Science programmes, both sexes (%)","UIS.FOSEP.56.F400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169990003108978,NA,5.39179992675781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Percentage of students in tertiary education enrolled in Social Sciences, Business and Law programmes, both sexes (%)","UIS.FOSEP.56.F300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3818016052246,NA,36.6744003295898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Primary completion rate, both sexes (%)","SE.PRM.CMPT.ZS",NA,34.5596694946289,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3549613952637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9956817626953,NA,NA,NA,NA,72.4671936035156,77.8242568969727,NA,90.4319610595703,NA,86.2744674682617,NA,83.7540664672852,90.9518203735352,NA,92.569938659668,91.4359817504883,91.1315612792969,90.6936264038085,90.6502838134766,90.9107208251953,94.2195281982422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Pupil-teacher ratio in lower secondary education (headcount basis)","UIS.PTRHC.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9578895568848,25.5175895690918,NA,25.287670135498,22.1026191711426,25.4028701782227,29.8822803497314,28.8084697723389,27.3125896453857,27.2941398620605,24.4651908874512,21.0709705352783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Pupil-teacher ratio in pre-primary education (headcount basis)","SE.PRE.ENRL.TC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3142509460449,22.2308902740479,23.8197803497314,21.9541893005371,NA,26.8457698822021,23.7600708007813,20.6722602844238,22.1546401977539,25.8320693969727,21.6274394989014,24.2013492584229,23.6387500762939,23.5556507110596,23.5814609527588,25.137580871582,23.3942203521729,21.4128894805908,17.9385890960693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Pupil-teacher ratio in primary education (headcount basis)","SE.PRM.ENRL.TC.ZS",NA,55.3845291137695,55.7132301330566,54.7738609313965,52.9006996154785,51.5687103271484,50.8109512329102,NA,NA,NA,NA,NA,NA,46.3498992919922,NA,43.4428291320801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6625900268555,31.1810607910156,31.0327301025391,NA,32.6083488464355,NA,25.2384300231934,24.3279304504395,22.5108509063721,23.8806705474854,19.6224899291992,25.1897201538086,25.531379699707,25.4585494995117,23.6278991699219,23.4930400848389,20.5635795593262,18.290979385376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Pupil-teacher ratio in secondary education (headcount basis)","SE.SEC.ENRL.TC.ZS",NA,27.0482006072998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0377902984619,26.4314193725586,NA,29.0285091400146,24.4680595397949,26.9410190582275,28.1924591064453,28.7222309112549,29.1757698059082,27.6329593658447,21.3694705963135,22.0934391021729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Pupil-teacher ratio in tertiary education (headcount basis)","UIS.PTRHC.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9246101379395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5769290924072,NA,NA,NA,NA,NA,25.8261203765869,NA,NA,NA,NA,NA,NA,NA,NA,25.6490707397461,NA,26.20871925354,25.5251693725586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Pupil-teacher ratio in upper secondary education (headcount basis)","UIS.PTRHC.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6496696472168,28.2590007781982,NA,32.5507583618164,NA,27.7887992858887,27.0541000366211,NA,31.7187900543213,26.1980895996094,28.0010204315186,27.1993808746338,28.6707706451416,30.3924293518066,27.8405895233154,19.8513698577881,22.7625198364258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Under-age enrolment ratio in primary education, both sexes (%)","UIS.UAPP.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61387002468109,1.55982005596161,NA,1.40978002548218,1.36617004871368,1.91408002376556,1.6976900100708,3.15342998504639,4.03739023208618,2.92733001708984,7.98101997375488,2.83797001838684,2.03245997428894,1.36917996406555,1.47271001338959,1.41843998432159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic","DOM","Under-age enrolment ratio in secondary education, both sexes (%)","UIS.UAPP.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47161996364594,1.46970999240875,NA,1.8468199968338,NA,1.76231002807617,1.80782997608185,NA,2.49526000022888,2.58582997322083,5.87735986709595,2.90960001945496,2.81787991523743,2.68756008148193,2.55164003372192,2.37963008880615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on education not allocated by level as % of government expenditure on education (%)","UIS.XPUBP.UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1169004440308,21.9958400726318,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97790002822876,1.37624001502991,1.78940999507904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on lower secondary as % of government expenditure on education (%)","UIS.XPUBP.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0794696807861,23.4968700408936,23.697359085083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on post-secondary non-tertiary as % of government expenditure on education (%)","UIS.XPUBP.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.342999994754791,0.183550000190735,0.108560003340244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on pre-primary as % of government expenditure on education (%)","UIS.XPUBP.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96696996688843,5.36581993103027,4.78555011749268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on primary as % of government expenditure on education (%)","SE.XPD.PRIM.ZS",41.7203483581542,45.8539505004883,NA,NA,NA,NA,NA,36.9097595214844,NA,NA,NA,NA,NA,NA,41.1595802307129,44.2301216125488,46.7080917358398,NA,NA,NA,NA,NA,NA,NA,NA,34.2403106689453,NA,NA,NA,38.2380218505859,38.2881011962891,NA,NA,NA,NA,NA,NA,NA,NA,36.3525009155273,32.3873710632324,32.6924705505371,31.1529102325439,30.9566097259521,25.7100696563721,23.2551593780518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on secondary and post-secondary non-tertiary vocational as % of government expenditure on education (%)","UIS.XPUBP.2T4.V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on secondary as % of government expenditure on education (%)","SE.XPD.SECO.ZS",40.1337890625,43.4683113098145,NA,NA,NA,NA,NA,28.4063701629639,NA,NA,NA,NA,NA,NA,30.6734294891357,35.2526397705078,34.6521987915039,NA,NA,NA,NA,NA,NA,NA,NA,40.1307792663574,NA,NA,NA,39.6404495239258,34.5559997558594,NA,NA,NA,NA,NA,NA,NA,NA,10.7350997924805,10.4358901977539,11.137490272522,11.3125495910645,12.1753702163696,11.4402599334717,12.1114101409912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on tertiary as % of government expenditure on education (%)","SE.XPD.TERT.ZS",16.5352802276611,9.88327026367188,NA,NA,NA,NA,NA,23.0326595306396,NA,NA,NA,NA,NA,NA,21.5684394836426,20.4944095611572,17.9175300598145,NA,NA,NA,NA,NA,NA,NA,NA,23.2102203369141,NA,NA,NA,8.00463962554932,5.16005992889404,NA,NA,NA,NA,NA,NA,NA,NA,30.2097301483154,35.7878189086914,33.4521484375,34.492488861084,32.2503890991211,40.374340057373,43.5137405395508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Expenditure on upper secondary as % of government expenditure on education (%)","UIS.XPUBP.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9342002868652,16.2636604309082,17.5410995483398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Lower secondary completion rate, both sexes (%)","SE.SEC.CMPT.LO.ZS",NA,23.7059192657471,25.0256404876708,NA,NA,31.7841396331787,35.769458770752,37.5033416748047,40.7190208435059,43.1204414367676,NA,46.4530601501465,48.814811706543,50.051570892334,49.1461715698242,51.8687210083008,NA,NA,NA,NA,NA,NA,NA,NA,48.7937507629395,NA,NA,NA,NA,56.9719505310059,57.2071189880371,56.7242012023926,56.9794692993164,57.0520286560059,58.3463592529297,60.5742111206055,62.3226509094238,64.3565826416016,NA,NA,79.7051773071289,85.643699645996,83.6289215087891,85.824951171875,94.0032196044922,101.537841796875,104.564590454102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Over-age enrolment ratio in primary education, both sexes (%)","UIS.OAPP.1",NA,16.517650604248,NA,18.1035594940186,20.4140701293945,20.8519096374512,22.124340057373,21.1957397460938,20.8323993682861,22.9548606872559,23.6270999908447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4334001541138,14.553560256958,13.7195501327515,14.1237001419067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0410604476929,10.4114503860474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Percentage of students in tertiary education enrolled in Education programmes, both sexes (%)","UIS.FOSEP.56.F140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2710695266724,NA,NA,NA,16.014949798584,12.8877897262573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador","ECU","Percentage of students in tertiary education enrolled in Engineering, Manufacturing and Construction programmes, both sexes (%)","UIS.FOSEP.56.F500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2679300308228,NA,NA,NA,11.3831996917725,12.206859588623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
